site_id,site_name,entity_id,entity_name,dating_id,entity_id,date_type,depth_dating,dating_thickness,lab_num,material_dated,min_weight,max_weight,uncorr_age,uncorr_age_uncert_pos,uncorr_age_uncert_neg,14C_correction,calib_used,date_used,238U_content,238U_uncertainty,232Th_content,232Th_uncertainty,230Th_content,230Th_uncertainty,230Th_232Th_ratio,230Th_232Th_ratio_uncertainty,230Th_238U_activity,230Th_238U_activity_uncertainty,234U_238U_activity,234U_238U_activity_uncertainty,ini_230Th_232Th_ratio,ini_230Th_232Th_ratio_uncertainty,decay_constant,corr_age,corr_age_uncert_pos,corr_age_uncert_neg,date_used_lin_interp,date_used_lin_reg,date_used_Bchron,date_used_Bacon,date_used_OxCal,date_used_copRa,date_used_StalAge
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
1,"Bittoo cave",1,BT-1,7750,1,"MC-ICP-MS U/Th",366,NULL,BT1-5,calcite,NULL,NULL,13705,104,104,NULL,NULL,yes,242.7,0.4,3118,63,NULL,NULL,33.4184624,3.812138496,0.1405,0.001,1.186189346,0.002377595,0.814430125,0.407215062,"Cheng et al. 2013",13329,245,245,yes,NULL,yes,yes,NULL,yes,yes
